,id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,forkedFrom,oracles,listedAt,slug,tvl,chainTvls,change_1h,change_1d,change_7d,tokenBreakdowns,referralUrl,treasury,audit_links,openSource,governanceID,language,staking,parentProtocol,pool2,oraclesByChain
737,572,Cyclone,0x8861cff2366c1128fd699b68304ad99a0764ef9a,CYC,https://cyclone.xyz,"Cyclone is a cross-chain, non-custodial, universal privacy-preserving protocol with the decentralized governance. Cyclone applies zkSNARKs to enable transactional privacy for all DeFi components by breaking the on-chain link between depositor and recipient addresses.",Multi-Chain,https://icons.llama.fi/cyclone.png,2,,cyclone-protocol,8590,Yield,"['Ethereum', 'Binance', 'IoTeX', 'Polygon']",cyclone/index.js,cycloneprotocol,,,,cyclone,1.85,"{'pool2': 0.21, 'IoTeX-staking': 0.01, 'Polygon-pool2': 0.0, 'IoTeX-pool2': 0.07, 'Binance-pool2': 0.04, 'Ethereum-pool2': 0.1, 'Binance': 0.22, 'IoTeX': 0.03, 'Ethereum': 1.6, 'Binance-staking': 0.01, 'Polygon': 0.0, 'staking': 0.02}",-0.0497873160855562,-1.9159857942935048,1.7517651382730008,{},,,['https://docs.cyclone.xyz/audit'],,,,21739.64,,209753.1701906763,
738,2620,Phoenix Bonds,near:phoenix-bonds.near,pNEAR,https://phoenixbonds.org/,"Phoenix Bonds is a principal-protected bonding platform that help protocols with liquidity-bootstrapping and provide perpetually-boosted yield to users. Phoenix Bonds can work with all yield bearing assets. The first version is launched for $LiNEAR, the staking derivative token of LiNEAR Protocol.",Near,https://icons.llama.fi/phoenix-bonds.png,2,,,,Yield Aggregator,['Near'],phoenix-bonds/index.js,LinearProtocol,,[],1677759013.0,phoenix-bonds,1.84,{'Near': 1.84},-0.6369426751592329,-4.76264677605522,6.594815058154552,{},,,['https://github.com/linear-protocol/audits/blob/main/BlockSec%20-%20Security%20Audit%20Report%20for%20Phoenix%20Bonds%20-%20202301.pdf'],,,,,,,
739,2898,LionDEX,arbitrum:0x8ebb85d53e6955e557b7c53acde1d42fd68561ec,LION,https://liondex.com,"LionDEX is a decentralized crypto derivatives trading protocol. Supported Zero-slippage perpetual futures trading With the innovation of PvP-AMM trading protocol, traders can enjoy extra market liquidity incentives.",Arbitrum,https://icons.llama.fi/liondex.jpg,2,,liondex,24330,Derivatives,['Arbitrum'],liondex/index.js,LionDEXOfficial,[],['Chainlink'],1682516346.0,liondex,1.83,"{'Arbitrum-staking': 0.98, 'Arbitrum': 1.83, 'staking': 0.98}",-0.04942255338798418,-1.2016276972343007,-3.7774467097177507,{},,liondex.js,['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-LionDEX-v1.0.pdf'],,,,978084.2390656944,,,
740,2619,Proton Dex,proton:,-,https://protondex.com,Dex on Proton Chain,Proton,https://icons.llama.fi/proton-dex.png,0,,,,Dexes,['Proton'],proton-dex/index.js,ProtonXPR,,[],1677755490.0,proton-dex,1.83,{'Proton': 1.83},-0.20651126298750455,-1.3116373976130262,0.37218245316117304,{},,,,,,,,,,
741,2033,Interlay BTC,interlay:-,INTR,https://interlay.io/,Fully trustless and decentralized Bitcoin bridge,Interlay,https://icons.llama.fi/interlay.png,0,,,,Bridge,['Interlay'],interlay-btc/index.js,InterlayHQ,[],[],1661801239.0,interlay-btc,1.83,{'Interlay': 1.83},-0.12170834255366003,-3.321226208357075,-2.835022324301889,{},,,,,,,,parent#interlay,,
742,2016,Hodl Fox,,-,https://hodl.fox.one,HODL is a staking platform for mandatory holding of assets,Mixin,https://icons.llama.fi/hodl-fox.png,0,,,,Services,['Mixin'],hodl/index.js,,[],[],1661362058.0,hodl-fox,1.83,{'Mixin': 1.83},-0.0617414695516203,-2.3819142341270805,1.7997545350279864,{},,,,,,,,,,
743,2102,Titano Swych,bsc:0x4e3cABD3AD77420FF9031d19899594041C420aeE,TITANO,https://app.titano.finance/swap,Titano Dex,Binance,https://icons.llama.fi/titano-swych.jpg,2,,titano,14746,Dexes,['Binance'],titano-swych/index.js,TitanoFinance,['Uniswap V2'],[],1663680969.0,titano-swych,1.83,{'Binance': 1.83},0.022798451666034225,-1.2515769628693505,-0.8235841179178038,{},,,['https://www.certik.com/projects/titano'],,,,,,,
744,1824,Swapsicle,avax:0x240248628B7B6850352764C5dFa50D1592A033A8,POPS,https://swapsicle.io,"Swapsicle is a decentralised exchange built on the avalanche blockchain offering swaps, farming and staking opportunities.",Multi-Chain,https://icons.llama.fi/swapsicle.png,2,,swapsicle-pops,20438,Dexes,"['Telos', 'Avalanche', 'Polygon', 'Fantom', 'Arbitrum', 'Binance', 'Optimism', 'Ethereum']",swapsicle/index.js,SwapsicIeDEX,['Uniswap V2'],[],1655221773.0,swapsicle,1.82,"{'Optimism': 0.0, 'Telos-staking': 0.1, 'Binance': 0.0, 'Ethereum': 0.0, 'Avalanche': 0.21, 'Avalanche-staking': 0.08, 'Polygon': 0.02, 'Telos': 1.58, 'Arbitrum': 0.0, 'Fantom': 0.01, 'staking': 0.18}",1.4758792112850045,10.702900958530421,-18.965277277140473,{},,,['https://www.certik.com/projects/swapsicle'],,,,176937.24179661297,,,
745,2470,Bitindi Dex,,-,https://dex.bitindi.org/#/swap,Dexes on bitindi chain,Bitindi,https://icons.llama.fi/bitindi-dex.jpg,0,,,,Dexes,['Bitindi'],bitindi-dex/index.js,bitindichain,['Uniswap V2'],[],1674733691.0,bitindi-dex,1.81,{'Bitindi': 1.81},-0.570884441818194,-5.0021827732799835,-6.2552421681817805,{},,,,,,,,,,
746,2367,mySwap,,-,https://www.myswap.xyz,an AMM on top of StarkNet,Starknet,https://icons.llama.fi/myswap.png,0,,,,Dexes,['Starknet'],myswap/index.js,mySwapxyz,[],[],1671361302.0,myswap,1.81,{'Starknet': 1.81},0.05598888372779243,-0.7883405070638645,3.3249984535559776,{},,,,,,,,,,
747,553,Annex,bsc:0x98936Bde1CF1BFf1e7a8012Cee5e2583851f2067,ANN,https://www.annex.finance,A Decentralized Marketplace for Lenders and Borrowers with Borderless Stablecoins.,Multi-Chain,https://icons.llama.fi/annex.jpg,2,,annex,11583,Lending,"['Binance', 'Cronos', 'Kava']",annex.js,AnnexFinance,,,,annex,1.79,"{'Kava': 0.01, 'Cronos-borrowed': 0.48, 'Cronos': 0.67, 'Binance-borrowed': 0.54, 'Binance': 1.11, 'borrowed': 1.04, 'Kava-borrowed': 0.02}",-0.11293887342763753,-1.7523923995464514,-8.122176078328863,{},,,['https://www.certik.org/projects/annex'],,,,,,,
748,291,Integral,0xd502f487e1841fdc805130e13eae80c61186bc98,ITGR,https://integral.link/,"Integral is a new DeFi primitive that efficiently executes large orders. Its latest product, SIZE, is a OTC-style decentralized exchange. With built-in TWAP execution, SIZE enables DAOs and whales to trade with 0 price impact at any order size.",Multi-Chain,https://icons.llama.fi/integral.jpg,2,,integral,10404,Dexes,"['Ethereum', 'Arbitrum']",integral/index.js,IntegralHQ,,,,integral,1.78,"{'Ethereum': 1.78, 'Arbitrum': 0.0}",-0.06228070102490335,-1.9176949757660537,-0.33646721671615865,{},,,['https://docs.integral.link/library/audit-reports'],,['snapshot:integraldao.eth'],,,,,
749,2910,Hydradex V3,,-,https://hydradex.org/#/swap,Hydra DEX is the native decentralized exchange of Hydra chain,Hydra,https://icons.llama.fi/hydradex-v3.png,3,,,,Dexes,['Hydra'],hydradex-v3/api.js,hydra_chain,['Uniswap V3'],[],1682681857.0,hydradex-v3,1.77,{'Hydra': 1.77},-0.08487994663768461,-0.9950297576191076,-2.9135949036009094,{},,,,,,,,parent#hydradex,,
750,1194,Sperax USD,arbitrum:0xD74f5255D557944cf7Dd0E45FF521520002D5748,USDs,http://sperax.io,"SperaxUSD (USDs) is a stablecoin and yield-automator on Arbitrum. USDs is 100% backed by collateral that is sent to DeFi strategies to produce a yield. This yield is then distributed to holders in a gasless manner, making compound interest easy.",Multi-Chain,https://icons.llama.fi/sperax-usd.jpg,2,,sperax-usd,,Algo-Stables,"['Arbitrum', 'Ethereum']",sperax/index.js,SperaxUSD,,['DIA'],1641400651.0,sperax-usd,1.77,"{'Ethereum': 0.0, 'Ethereum-staking': 0.0, 'Arbitrum-staking': 2.15, 'Arbitrum': 1.77, 'staking': 2.15}",0.07375435696108923,0.4579789324230745,3.043851519792071,{},,,['https://github.com/Sperax/Audit_Reports'],,,,2153565.4831178226,parent#sperax,,
751,2737,Dexter,,-,https://dexter.zone,"DEXTER is an Interchain DEX built on Persistence for yield-generating and liquid-staked assets. Dexter supports the tried and tested AMM mechanisms inspired by the best innovations in all of DeFi, and would offer an optimized experience for all the users.",Persistence,https://icons.llama.fi/dexter.jpg,2,,,,Dexes,['Persistence'],dexter/index.js,dexter_zone,[],[],1680009924.0,dexter,1.76,{'Persistence': 1.76},0.07375435696108923,0.9297685397429092,4.721828987492984,{},,,['https://github.com/dexter-zone/dexter_core/tree/main/audit'],,,,,,,
752,203,Siren,0xD23Ac27148aF6A2f339BD82D0e3CFF380b5093de,SI,https://sirenmarkets.com/,Decentralized option markets on Ethereum.,Multi-Chain,https://icons.llama.fi/siren.png,2,,siren,8701,Options,"['Polygon', 'Ethereum']",siren/index.js,sirenprotocol,,,,siren,1.76,"{'Ethereum': 0.33, 'Polygon': 1.44}",-0.11120656350504987,-1.6154887327146383,1.6497197877004481,{},,,['https://docs.sirenmarkets.com/faq-general/for-users#is-the-siren-protocol-safe'],,['snapshot:sirenmarkets.eth'],,,,,
753,2783,Scrub Invest,,-,https://invest.scrub.money/,"Scrub Invest allows investors to leverage the power of the Scrub Invest Smart Contracts in order to earn passive income from their crypto assets. Powered by Scrub Money and currently available on Kava EVM Blockchain, with many more to come. Join Scrub Invest today and experience a whole new, effortless way of investing!",Kava,https://icons.llama.fi/scrub-invest.png,0,,,,Yield,['Kava'],scrubinvest/index.js,ScrubMoneyDefi,[],[],1680810932.0,scrub-invest,1.75,{'Kava': 1.75},0.3009513087251605,1.892016050517654,36.0267543819169,{},,,,,,,,parent#scrub-money,,
754,2002,CACHE.Gold,0xf5238462e7235c7b62811567e63dd17d12c2eaa0,CGT,https://cache.gold/,"CACHE Gold tokens are fully compliant, public, transparent, redeemable gold-backed tokens",Ethereum,https://icons.llama.fi/cache.gold.png,2,,cache-gold,5719,RWA,['Ethereum'],cache-gold/index.js,cache_gold,[],[],1661139252.0,cache.gold,1.74,{'Ethereum': 1.74},0.07375435696106081,0.19622828900625677,-0.7555707724730922,{},,,"['https://github.com/cache-token/docs/blob/master/CACHE_Gold_Audit_Zerotrust.pdf', 'https://github.com/cache-token/docs/blob/master/CACHE_Gold_CGT_Audit_Polygon_CertiK.pdf']",,,,,,,
755,420,Elk,0xeEeEEb57642040bE42185f49C52F7E9B38f8eeeE,ELK,https://elk.finance,"Elk Finance is building Web3 infrastructure for cross-chain value and data transfer via ElkNet - our decentralized bridge. Our motto is Any chain, anytime, anywhere.",Multi-Chain,https://icons.llama.fi/elk.jpg,2,,elk-finance,10095,Dexes,"['Polygon', 'Avalanche', 'Binance', 'Kava', 'Elastos', 'Fantom', 'xDai', 'Arbitrum', 'Ethereum', 'Cronos', 'IoTeX', 'Optimism', 'Telos', 'Fuse', 'Kucoin', 'Heco', 'Bittorrent', 'OKExChain', 'Moonriver', 'Harmony', 'Hoo']",elkfinance/index.js,elk_finance,['Uniswap V2'],,,elk,1.74,"{'Optimism': 0.03, 'Kava': 0.13, 'Moonriver': 0.01, 'Harmony': 0.01, 'Binance': 0.24, 'IoTeX': 0.03, 'Ethereum': 0.09, 'xDai': 0.09, 'Heco': 0.02, 'Avalanche': 0.29, 'Telos': 0.02, 'Arbitrum': 0.09, 'Fuse': 0.02, 'Fantom': 0.1, 'Cronos': 0.07, 'OKExChain': 0.01, 'Hoo': 0.0, 'Kucoin': 0.02, 'Bittorrent': 0.01, 'Elastos': 0.12, 'Polygon': 0.32}",-0.036891802868495915,-6.58043687566267,-2.7709982477137913,{},,,['https://blog.hashex.org/elk-finance-smart-contracts-audit-report-a18deaa5890b'],,,,,,,
756,2101,FstSwap,,-,https://fstswap.finance/#/swap,"FstSwap is an automated market maker (AMM) that allows the exchange of two tokens on Binance Smart Chain. It's fast, cheap, and allows anyone to participate.",Binance,https://icons.llama.fi/fstswap.png,2,,,,Dexes,['Binance'],fstswap/index.js,FstSwapbright,['Uniswap V2'],[],1663680968.0,fstswap,1.74,{'Binance': 1.74},-0.6460023710557721,-7.556034320139432,-8.018564729060458,{},,,['https://help.fstswap.exchange/audit-report'],,['snapshot:fistdex.eth'],,,,,
757,2974,Extra Finance,,-,https://app.extrafi.io/,Extra Finance is a community-driven lending & leveraged yield farming protocol built on Optimism.,Optimism,https://icons.llama.fi/extra-finance.jpg,2,,,,Yield,['Optimism'],extra/index.js,extrafi_io,[],"['TWAP', 'Chainlink']",1684070957.0,extra-finance,1.74,{'Optimism': 1.74},-0.11005417603695378,7.060552999040809,182.58023154805932,{},,,['https://docs.extrafi.io/extra_finance/audits-and-security'],,,,,,,
758,464,Beta Finance,0xbe1a001fe942f96eea22ba08783140b9dcc09d28,BETA,https://betafinance.org,"Beta Finance is the permissionless money market for borrowing, lending, and shorting crypto assets.",Multi-Chain,https://icons.llama.fi/beta-finance.jpg,2,,beta-finance,11307,Lending,"['Ethereum', 'Avalanche']",betafinance/index.js,beta_finance,,,,beta-finance,1.73,"{'Ethereum': 1.71, 'Avalanche': 0.02}",-0.18531574878019796,-3.1745328308133764,2.261055040975023,{},,,['https://betafinance.gitbook.io/betafinance/security-and-audits'],,,,,,,
759,301,Nerve,bsc:0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,NRV,https://nerve.fi,Nerve is a trustless bridge and stableswap AMM designed to on-ramp & trade pegged assets quickly with minimal slippage.,Binance,https://icons.llama.fi/nerve.png,2,,nerve-finance,8755,Dexes,['Binance'],nerve/index.js,NerveFinance,['Saddle Finance'],,,nerve,1.72,"{'Binance': 1.72, 'Binance-staking': 0.01, 'staking': 0.01}",0.022741909815508166,-0.47782063210074455,0.24278537655217747,{},,,['https://docs.nerve.fi/fundamentals/audits-and-security'],,['snapshot:nervefinance.eth'],,7449.432369090917,,,
760,2040,Lif3 Swap,tombchain:0x4200000000000000000000000000000000000108,LIF3,https://lif3.com/swap,AMM DEX on Tombchain,Multi-Chain,https://icons.llama.fi/lif3-swap.png,0,,,,Dexes,"['Tombchain', 'Binance', 'Polygon']",lif3-swap/index.js,Official_LIF3,['Uniswap V2'],[],1661900824.0,lif3-swap,1.71,"{'Binance': 0.35, 'Tombchain': 1.06, 'Tombchain-staking': 0.07, 'Polygon': 0.3, 'staking': 0.07}",-2.563868165845321,-11.745883275233965,-8.5044952675604,{},,,,,,,67051.86861873844,parent#lif3.com,,
761,1814,Option Dance,,-,https://option.dance,OptionDance is a decentralized platform for users to trade options in simplified strategies.,Mixin,https://icons.llama.fi/option-dance.png,0,,,,Options,['Mixin'],optiondance/index.js,OptionDance,[],[],1654779311.0,option-dance,1.71,{'Mixin': 1.71},-0.07691384462249573,21.76238476573633,-3.492101303168525,{},,,,,,,,,,
762,744,Tranquil Finance,harmony:0xcf1709ad76a79d5a60210f23e81ce2460542a836,TRANQ,https://tranquil.finance/,Tranquil Finance is the first algorithmic money market protocol on Harmony. Tranquil enables users to lend and borrow assets permissionlessly on a blockchain with very fast and cheap transactions.,Harmony,https://icons.llama.fi/tranq.svg,2,,tranquil-finance,14653,Lending,['Harmony'],tranquil/index.js,tranquil_fi,['Compound'],['TWAP'],1635819874.0,tranquil-finance,1.7,"{'Harmony-pool2': 0.01, 'pool2': 0.01, 'Harmony-staking': 0.0, 'Harmony': 1.7, 'Harmony-borrowed': 0.62, 'borrowed': 0.62, 'staking': 0.0}",-3.3413858490652046,-23.673629960810615,103.21002999860244,{},,,['https://www.certik.com/projects/tranquil-finance'],,,,4178.914327738555,,8234.78112528504,
763,1924,Pods Yield,,-,https://yield.pods.finance,Change the way you earn. Tap into low-risk protected vaults to make more with less overhead. Starting with ETH and options.,Ethereum,https://icons.llama.fi/pods-yield.png,0,,,,Yield,['Ethereum'],pods-yield/index.js,PodsFinance,[],[],1658752292.0,pods-yield,1.7,{'Ethereum': 1.7},-0.12206351585756181,0.4075282070687507,6.671601766349468,{},,,,,,,,parent#pods-finance,,
764,2350,KyotoSwap,bsc:0x29ABc4D03D133D8Fd1F1C54318428353CE08727E,KSWAP,https://www.kyotoswap.com/,"Kyoto swap is the decentralised exchange for people who want to help make positive change. As the first truly sustainable Dex, our mission is to harness DeFi to benefit people and the environment.",Binance,https://icons.llama.fi/kyotoswap.png,0,,,,Dexes,['Binance'],kyotoswap/index.js,KyotoSwap,['Uniswap V2'],[],1670693265.0,kyotoswap,1.7,"{'Binance': 1.7, 'Binance-staking': 0.0, 'staking': 0.0}",-0.06815418747746094,-1.1276629457026388,0.7961834870219349,{},,,,,"['snapshot:kyotofoundation.eth', 'snapshot:kyotoswap.eth']",,0.0,,,
765,232,MCDEX,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,MCB,https://mux.network/,"MCDEX is a permissionless AMM-based decentralized perpetual swap protocol. MCDEX has ceased operation, and the remaining TVL on the platform is from user deposits.",Multi-Chain,https://icons.llama.fi/mcdex.jpg,1,,,,Dexes,"['Ethereum', 'Arbitrum', 'Binance']",mcdex/index.js,muxprotocol,,['Chainlink'],,mcdex,1.69,"{'Binance': 0.01, 'Ethereum': 1.28, 'Arbitrum': 0.4}",-0.058869405182932155,-1.7952031690276868,2.12845234660206,{},,,['https://www.certik.com/projects/mux-protocol'],,['snapshot:vote.mcdex.eth'],,,,,
766,2001,Demex,,-,https://app.dem.exchange/,The first fully decentralized DEX that supports any type of financial market.,Carbon,https://icons.llama.fi/demex.png,2,,,1240,Dexes,['Carbon'],demex/index.js,demexchange,,,1661118051.0,demex,1.69,{'Carbon': 1.69},-0.04976401592372781,-2.1107200147948078,-5.782285609210618,{},,,,,,,,,,
767,2278,Quoll,bsc:0x08b450e4a48C04CDF6DB2bD4cf24057f7B9563fF,QUO,https://quoll.finance,"Quoll Finance is a yield booster and on-chain incubator. It leverages the veToken/boosted yield model adopted by Wombat Exchange to provide a boosted yield for LPs and extra reward to WOM holders with a tokenized version of veWOM, qWOM.",Binance,https://icons.llama.fi/quoll.png,2,,quo,,Yield,['Binance'],quoll/index.js,QuollFinance,['Convex Finance'],[],1668436086.0,quoll,1.68,"{'Binance': 1.68, 'Binance-staking': 0.0, 'staking': 0.0}",-0.06393628714408806,-4.258175087291846,-0.9872254188626073,{},,,"['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-QuollFinance-v1.0.pdf', 'https://twitter.com/ZOKYO_io/status/1584544823062630400?s=20&t=SHVRNHNN_w49Q1bbDsI9uQ']",,,,586.4121369059006,,,
768,603,Socean,solana:5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,SOCN,https://www.socean.fi,Socean is a stake pool for the Solana blockchain. Users deposit their SOL and receive a SOCN token. The SOCN token can also be used in a variety of DeFi applications to earn extra returns.,Solana,https://icons.llama.fi/socean.png,2,,,,Liquid Staking,['Solana'],socean/index.js,SoceanFinance,,,,socean,1.68,{'Solana': 1.68},-0.2207070760430696,-3.8072885185243592,5.19776695710334,{},,,"['http://solana.com/SolanaNeodymeStakePoolAudit.pdf', 'http://solana.com/SolanaQuantstampStakePoolAudit.pdf', 'http://solana.com/SolanaKudelskiStakePoolAudit.pdf']",False,,,,,,
769,399,Geyser,0xbEa98c05eEAe2f3bC8c3565Db7551Eb738c8CCAb,GYSR,https://www.gysr.io,GYSR is a platform for on-chain incentives,Multi-Chain,https://icons.llama.fi/geyser.png,2,,geyser,7661,Yield,"['Ethereum', 'Polygon']",gysr/index.js,gysr_io,,,,geyser,1.67,"{'Ethereum': 1.56, 'Polygon': 0.11}",0.07375435696108923,-0.3030067030493626,1.9123097203010957,{},,,"['https://resources.gysr.io/gysr_v1_audit_pessimistic.pdf', 'https://resources.gysr.io/gysr_v2_audit_certik.pdf']",,,,,,,
770,3037,Range Protocol,,-,https://www.rangeprotocol.com,Permissionless Infrastructure for Smart Money Management.,Multi-Chain,https://icons.llama.fi/range-protocol.jpg,2,,,,Liquidity manager,"['Ethereum', 'Arbitrum', 'Polygon', 'Binance']",range/index.js,Range_Protocol,[],,1685364025.0,range-protocol,1.67,"{'Binance': 0.0, 'Ethereum': 1.61, 'Polygon': 0.0, 'Arbitrum': 0.05}",-0.0686311151471557,2.943623266591146,,{},,,['https://github.com/Range-Protocol/contracts/blob/master/audits/Certik-Audit.pdf'],,,,,,,
771,2507,BitVenus,,-,https://www.bitvenus.me,"BitVenus (BV for short) is a well-known digital asset trading platform in Europe, supporting hundreds of digital asset transactions. Officially established in London County, England in June 2018",Multi-Chain,https://icons.llama.fi/bitvenus.jpg,0,,,,CEX,"['Tron', 'Binance', 'Ethereum', 'Bitcoin']",bitvenus/index.js,bit_venus,[],[],1675767017.0,bitvenus,1.67,"{'Binance': 0.48, 'Ethereum': 0.35, 'Tron': 0.84, 'Bitcoin': 0.0}",0.16522121083512786,-0.049678703688044834,-0.03308718192729998,{},,,,,,,,,,
772,195,DefiDollar DAO,0x20c36f062a31865bed8a5b1e512d9a1a20aa333a,DFD,https://dusd.finance/,DefiDollar is a Multichain DeFi Protocol Lab,Ethereum,https://icons.llama.fi/defidollar-dao.svg,2,,defidollar-dao,7593,Algo-Stables,['Ethereum'],defidollar/index.js,defidollar,,['Chainlink'],,defidollar-dao,1.67,{'Ethereum': 1.67},-0.16227779007155618,-3.228112823079414,-3.866464219606385,{},,,['https://docs.dusd.finance/audits'],,,,,,,
